S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
0.084,1.036,0.036,-0.084,1.068,0.06
0.016,1.032,0.096,-0.064,1.088,-0.092
0.052,1.032,0.064,-0.052,1.1,-0.216
0.028,1.028,0.088,-0.068,1.096,-0.152
0.02,1.032,0.084,-0.088,1.084,-0.02
0.124,1.036,0.004,-0.104,1.08,0.016
0.084,1.032,0.044,-0.116,1.088,-0.06
0.02,1.032,0.096,-0.108,1.084,-0.12
0.064,1.032,0.06,-0.1,1.084,-0.132
0.104,1.032,0.036,-0.092,1.084,-0.072
0.072,1.036,0.052,-0.072,1.072,-0.024
0.02,1.032,0.092,-0.06,1.088,-0.06
0.068,1.032,0.064,-0.056,1.096,-0.136
0.124,1.028,0.02,-0.068,1.096,-0.136
0.056,1.032,0.064,-0.088,1.092,-0.076
0.008,1.032,0.096,-0.108,1.08,-0.016
0.092,1.032,0.036,-0.116,1.084,-0.048
0.116,1.032,0.024,-0.116,1.084,-0.096
0.06,1.04,0.056,-0.096,1.088,-0.112
0.116,1.04,0.02,-0.084,1.088,-0.092
0.072,1.032,0.06,-0.064,1.084,-0.052
0.016,1.032,0.1,-0.056,1.084,-0.052
0.072,1.028,0.056,-0.064,1.088,-0.112
0.116,1.032,0.016,-0.08,1.1,-0.116
0.06,1.036,0.064,-0.072,1.084,-0.092
0.016,1.028,0.088,-0.056,1.088,-0.108
0.092,1.032,0.036,-0.06,1.088,-0.108
0.112,1.028,0.028,-0.072,1.088,-0.076
0.036,1.028,0.088,-0.084,1.092,-0.06
0.028,1.028,0.076,-0.1,1.088,-0.068
0.108,1.036,0.02,-0.116,1.088,-0.096
0.1,1.032,0.032,-0.116,1.08,-0.084
0.076,1.036,0.048,-0.1,1.076,-0.06
0.112,1.032,0.02,-0.092,1.08,-0.068
0.052,1.032,0.072,-0.072,1.084,-0.076
0.02,1.032,0.1,-0.056,1.084,-0.092
0.088,1.028,0.04,-0.068,1.096,-0.116
0.112,1.032,0.02,-0.072,1.096,-0.096
0.04,1.036,0.076,-0.084,1.092,-0.072
0.032,1.036,0.08,-0.104,1.092,-0.068
0.096,1.036,0.028,-0.12,1.084,-0.08
0.092,1.032,0.036,-0.112,1.076,-0.072
0.024,1.032,0.088,-0.1,1.08,-0.068
0.056,1.032,0.072,-0.08,1.084,-0.072
0.116,1.04,0.016,-0.072,1.08,-0.08
0.056,1.032,0.064,-0.08,1.084,-0.144
0.068,1.036,0.048,-0.076,1.088,-0.12
0.076,1.032,0.048,-0.08,1.076,0.012
0.072,1.032,0.056,-0.08,1.084,-0.004
0.02,1.032,0.092,-0.088,1.096,-0.164
0.08,1.032,0.044,-0.104,1.092,-0.18
0.112,1.032,0.032,-0.112,1.08,-0.044
0.056,1.032,0.064,-0.116,1.072,0.032
0.016,1.032,0.096,-0.1,1.084,-0.052
0.1,1.036,0.024,-0.076,1.088,-0.148
