S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
-0.088,-1.016,-1.500,0.144,0.032,-1.048
-0.072,-1.156,-1.488,0.124,-0.036,-1.040
-0.036,-0.828,-1.536,0.056,-0.292,-1.008
-0.032,-0.624,-1.584,0.072,-0.156,-1.032
-0.012,-0.648,-1.568,0.104,-0.156,-1.024
-0.020,-0.612,-1.596,0.004,-0.204,-1.028
-0.020,-0.628,-1.576,0.060,-0.196,-1.028
-0.012,-0.640,-1.596,0.040,-0.096,-1.044
-0.048,-0.716,-1.572,0.060,-0.116,-1.044
-0.056,-0.856,-1.540,0.048,-0.252,-1.016
-0.048,-0.780,-1.560,0.040,-0.192,-1.028
-0.068,-0.900,-1.536,0.140,-0.152,-1.028
-0.024,-0.704,-1.572,0.120,-0.156,-1.024
-0.052,-0.876,-1.540,0.096,-0.188,-1.020
-0.064,-0.852,-1.548,0.052,-0.260,-1.012
-0.072,-1.020,-1.504,0.064,-0.124,-1.036
-0.100,-1.036,-1.504,0.036,-0.076,-1.052
-0.104,-1.104,-1.480,0.060,-0.148,-1.028
-0.096,-1.108,-1.484,-0.012,-0.284,-1.020
-0.108,-1.088,-1.480,0.112,-0.068,-1.036
-0.068,-1.056,-1.488,0.080,-0.068,-1.044
-0.064,-0.824,-1.544,0.048,-0.236,-1.024
-0.088,-0.980,-1.516,0.056,-0.144,-1.032
-0.092,-0.976,-1.520,0.004,-0.184,-1.036
-0.084,-0.980,-1.524,0.104,-0.216,-1.020
-0.108,-1.124,-1.484,0.068,-0.144,-1.032
-0.076,-1.088,-1.500,0.080,-0.128,-1.036
-0.080,-0.936,-1.520,0.052,-0.164,-1.028
-0.064,-1.056,-1.488,0.128,-0.184,-1.020
-0.028,-0.748,-1.536,0.060,-0.184,-1.028
-0.016,-0.636,-1.588,0.060,-0.164,-1.028
-0.040,-0.708,-1.556,0.020,-0.180,-1.036
-0.052,-0.852,-1.552,0.076,-0.020,-1.052
-0.032,-0.780,-1.560,0.076,-0.180,-1.032
-0.036,-0.952,-1.516,0.084,-0.208,-1.012
-0.076,-1.092,-1.488,0.052,0.000,-1.060
-0.052,-0.892,-1.520,0.044,-0.092,-1.044
-0.104,-1.140,-1.472,-0.016,-0.324,-1.016
-0.056,-0.720,-1.568,0.048,-0.244,-1.016
-0.056,-0.860,-1.516,0.072,-0.164,-1.032
-0.048,-0.688,-1.576,0.056,-0.256,-1.016
-0.024,-0.716,-1.564,0.012,-0.188,-1.036
-0.020,-0.640,-1.588,0.140,-0.124,-1.024
-0.044,-0.736,-1.560,0.052,-0.180,-1.024
-0.064,-0.828,-1.548,0.056,-0.236,-1.020
-0.036,-0.752,-1.560,0.076,-0.080,-1.044
-0.044,-0.920,-1.528,0.048,0.012,-1.064
-0.096,-1.064,-1.492,-0.008,-0.364,-1.008
-0.076,-0.956,-1.500,0.144,-0.040,-1.032
-0.088,-1.120,-1.46,0.100,-0.024,-1.056
-0.048,-0.728,-1.556,0.064,-0.232,-1.020
-0.060,-0.912,-1.516,0.060,-0.140,-1.036
-0.016,-0.664,-1.564,0.084,-0.228,-1.020
-0.092,-0.988,-1.516,0.120,-0.212,-1.016
-0.068,-0.82,1.536,0.124,-0.140,-1.020
-0.084,-1.080,-1.484,0.080,-0.128,-1.032
-0.048,-0.756,-1.552,0.036,-0.232,-1.020
-0.032,-0.724,-1.568,0.052,-0.156,-1.028
-0.024,-0.728,-1.560,0.076,-0.188,-1.024
-0.016,-0.720,-1.564,0.124,-0.192,-1.016
-0.064,-0.876,-1.524,0.044,-0.068,-1.044
-0.020,-0.640,-1.576,0.012,-0.268,-1.020
-0.044,-0.768,-1.552,0.052,-0.224,-1.028
-0.028,-0.676,-1.580,0.068,-0.224,-1.024
-0.012,-0.62,-1.568,0.052,-0.176,-1.028
-0.020,-0.652,-1.584,0.012,-0.116,-1.048
-0.024,-0.692,-1.568,0.108,-0.192,-1.024
-0.012,-0.632,-1.596,0.068,-0.128,-1.044
-0.044,-0.728,-1.568,0.060,-0.216,-1.024
-0.048,-0.836,-1.548,0.072,-0.064,-1.044
-0.024,-0.752,-1.564,0.100,-0.176,-1.028
-0.044,-0.816,-1.560,0.124,-0.200,-1.012
-0.020,-0.688,-1.564,0.024,-0.164,-1.036
-0.028,-0.768,-1.564,0.052,-0.204,-1.024
-0.052,-0.788,-1.556,0.056,-0.140,-1.032
-0.56,-0.956,-1.516,0.080,-0.100,-1.040
-0.044,-0.828,-1.552,0.072,-0.184,-1.028
-0.052,-0.860,-1.540,0.004,-0.072,-1.048
-0.020,-0.716,-1.564,0.016,-0.136,-1.036
-0.036,-0.808,-1.560,0.032,-0.236,-1.032
-0.052,-0.780,-1.548,0.060,-0.192,-1.024
-0.068,-0.980,-1.516,0.068,-0.208,-1.024
-0.040,-0.816,-1.552,0.032,-0.124,-1.040
-0.080,-1.032,-1.512,0.036,-0.308,-1.008
-0.024,-0.792,-1.564,0.136,-0.096,-1.028
-0.048,-1.052,-1.504,0.080,-0.064,-1.052
-0.056,-0.988,-1.520,0.048,-0.140,-1.036
-0.044,-1.016,-1.504,0.124,-0.204,-1.012
-0.100,-1.144,-1.476,0.088,-0.092,-1.036
-0.044,-0.888,-1.516,-0.028,-0.340,-1.016
-0.108,-1.108,-1.480,0.000,-0.292,-1.020
-0.048,-0.792,-1.552,0.088,0.024,-1.056
-0.068,-0.808,-1.536,0.044,-0.272,-1.012
-0.060,-0.884,-1.544,0.088,-0.304,-1.000
-0.048,-0.748,-1.568,0.100,-0.004,-1.052
-0.092,-1.128,-1.480,0.112,-0.032,-1.040
-0.032,-0.868,-1.540,-0.016,-0.316,-1.020
-0.048,-1.100,-1.492,0.076,-0.004,-1.060
-0.064,-1.072,-1.496,0.080,-0.104,-1.040
-0.064,-0.956,-1.516,0.080,-0.232,-1.016
-0.020,-0.824,-1.540,0.048,-0.024,-1.056
-0.028,-0.812,-1.552,0.060,-0.068,-1.052
-0.008,-0.660,-1.572,-0.016,-0.316,-1.020
-0.040,-0.988,-1.520,0.044,-0.256,-1.016
-0.028,-0.836,-1.556,0.084,-0.152,-1.036
-0.036,-1.056,-1.492,0.100,-0.216,-1.012
-0.088,-1.132,-1.496,0.132,-0.080,-1.028
-0.052,-0.944,-1.508,0.068,-0.096,-1.044
-0.104,-1.124,-1.476,0.084,-0.204,-1.012
-0.056,-0.772,-1.552,0.040,-0.304,-1.008
-0.060,-0.828,-1.536,0.104,-0.084,-1.040
-0.048,-0.800,-1.548,0.084,-0.280,-1.008
