S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
0.028,-0.204,-1.024,0.024,-0.164,-1.232
0.048,-0.180,-1.024,0.056,-0.304,-1.232
-0.008,-0.260,-1.016,0.032,-0.148,-1.232
0.140,-0.032,-1.020,0.044,-0.160,-1.236
0.076,-0.032,-1.036,0.028,-0.140,-1.248
0.112,-0.088,-1.024,0.036,-0.288,-1.224
0.048,-0.160,-1.020,0.020,-0.344,-1.216
0.088,-0.072,-1.024,0.020,-0.188,-1.240
0.008,-0.204,-1.028,0.064,-0.160,-1.236
0.008,-0.212,-1.024,0.072,-0.100,-1.240
0.044,-0.232,-1.008,0.024,-0.392,-1.224
0.108,-0.120,-1.016,0.048,-0.012,-1.240
0.056,-0.216,-1.020,0.040,-0.008,-1.252
0.144,-0.064,-1.016,0.052,-0.368,-1.220
0.116,-0.108,-1.020,0.028,-0.132,-1.248
0.196,0.076,-1.020,0.028,-0.228,-1.232
0.044,-0.356,-1.000,0.036,-0.076,-1.240
0.076,-0.164,-1.016,0.028,-0.400,-1.204
0.032,-0.208,-1.024,0.020,-0.440,-1.208
0.028,-0.144,-1.028,0.016,-0.080,-1.252
0.012,-0.348,-1.004,0.048,-0.264,-1.216
0.184,-0.036,-1.012,0.060,-0.176,-1.228
0.096,-0.056,-1.032,0.036,-0.396,-1.216
0.120,-0.004,-1.028,0.040,0.036,-1.256
0.060,0.004,-1.040,0.044,0.036,-1.260
0.072,-0.148,-1.020,0.000,-0.508,-1.184
0.148,-0.224,-1.004,0.088,0.056,-1.264
0.112,-0.176,-1.008,0.060,-0.016,-1.256
0.084,-0.168,-1.016,0.024,-0.404,-1.200
0.076,-0.224,-1.012,0.048,-0.112,-1.256
0.120,-0.160,-1.012,0.040,-0.140,-1.248
0.140,0.012,-1.028,0.016,-0.268,-1.224
0.176,0.044,-1.032,0.084,-0.172,-1.240
0.012,-0.216,-1.024,0.080,-0.172,-1.236
0.084,-0.208,-1.012,0.004,-0.216,-1.240
0.044,-0.248,-1.004,0.056,-0.168,-1.224
0.096,-0.112,-1.028,0.048,-0.172,-1.224
0.108,-0.172,-1.008,-0.004,-0.364,-1.224
0.060,-0.084,-1.024,0.084,0.004,-1.252
0.092,-0.088,-1.020,0.088,0.020,-1.256
0.060,-0.172,-1.016,0.008,-0.468,-1.204
0.100,-0.160,-1.020,0.068,0.008,-1.256
0.100,-0.124,-1.024,0.044,-0.012,-1.256
0.012,-0.216,-1.020,-0.008,-0.416,-1.212
0.028,-0.212,-1.016,0.092,-0.024,-1.248
0.012,-0.248,-1.016,0.096,-0.052,-1.244
0.152,0.000,-1.028,0.016,-0.364,-1.220
0.092,-0.064,-1.032,0.052,-0.108,-1.244
0.100,-0.160,-1.016,0.060,-0.108,-1.248
0.060,-0.260,-1.012,0.056,-0.228,-1.240
0.152,-0.068,-1.012,0.028,-0.228,-1.236
0.092,-0.100,-1.020,0.024,-0.284,-1.224
0.104,-0.108,-1.020,0.036,-0.112,-1.248
0.052,-0.224,-1.008,0.028,-0.324,-1.228
0.092,-0.208,-1.008,0.024,-0.328,-1.232
0.112,-0.092,-1.020,0.072,-0.056,-1.256
0.048,-0.180,-1.024,-0.008,-0.392,-1.216
0.024,-0.176,-1.016,-0.016,-0.352,-1.224
0.048,-0.204,-1.020,0.076,-0.104,-1.248
0.052,-0.168,-1.016,0.012,-0.320,-1.224
0.060,-0.112,-1.024,0.020,-0.288,-1.224
0.108,-0.280,-0.996,0.036,-0.192,-1.240
0.012,-0.268,-1.012,0.036,-0.144,-1.236
0.160,-0.032,-1.016,0.044,-0.128,-1.244
0.092,-0.040,-1.028,0.040,-0.384,-1.212
0.112,-0.080,-1.020,0.044,-0.060,-1.240
0.080,-0.204,-1.024,0.060,-0.040,-1.252
