S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
-0.048,-0.844,-1.520,0.020,-0.164,-1.036
-0.048,-0.936,-1.512,0.000,-0.184,-1.036
-0.076,-0.904,-1.508,0.052,-0.264,-1.020
-0.056,-0.880,-1.516,0.124,-0.052,-1.036
-0.056,-0.796,-1.528,0.096,-0.056,-1.036
-0.052,-0.840,-1.524,0.056,-0.192,-1.024
-0.068,-0.952,-1.504,0.084,-0.232,-1.020
-0.032,-0.776,-1.548,0.092,-0.212,-1.028
-0.044,-0.916,-1.512,0.100,-0.088,-1.040
-0.032,-0.748,-1.548,0.00,-0.136,-1.032
-0.052,-0.964,-1.500,0.056,-0.204,-1.028
-.040,-0.808,-1.540,0.052,-0.196,-1.032
-0.060,-0.980,-1.504,0.076,-0.280,-1.004
-0.028,-0.796,-1.536,0.108,-0.156,-1.028
-0.036,-0.888,-1.524,0.116,-0.136,-1.028
-0.036,-0.772,-1.544,0.044,-0.152,-1.028
-0.056,-0.948,-1.500,0.036,-0.216,-1.028
-0.044,-0.784,-1.540,0.040,-0.204,-1.032
-0.072,-0.996,-1.504,0.036,-0.164,-1.040
-0.060,-0.836,-1.532,0.104,-0.128,-1.028
-0.100,-1.060,-1.484,0.096,-0.148,-1.028
-0.056,-0.864,-1.532,0.096,-0.172,-1.028
-0.068,-0.940,-1.500,0.072,-0.160,-1.032
-0.056,-0.908,-1.520,0.052,-0.216,-1.028
-0.064,-0.896,-1.504,0.100,-0.140,-1.024
-0.080,-0.936,-1.524,0.096,-0.156,1.032
-0.096,-0.944,-1.508,0.092,-0.132,-1.036
-0.072,-0.948,-1.508,0.004,-0.184,-1.036
-0.072,-0.832,-1.524,0.060,-0.212,-1.024
-0.076,-0.932,-1.516,0.060,-0.184,-1.028
-0.064,-0.816,-1.524,0.096,-0.244,-1.012
-0.040,-0.760,-1.540,0.100,-0.160,-1.020
-0.088,-0.876,-1.516,0.012,-0.112,-1.048
-0.044,-0.792,-1.524,0.036,-0.160,-1.028
-0.064,-0.804,-1.532,0.048,-0.208,-1.028
-0.040,-0.728,-1.556,0.044,-0.200,-1.024
-0.044,-0.724,-1.548,0.040,-0.140,-1.036
-0.020,-0.672,-1.564,0.080,-0.140,-1.032
-0.036,-0.696,-1.556,0.072,-0.152,-1.028
-0.012,-0.680,-1.560,0.100,-0.192,-1.028
-0.040,-0.740,-1.548,0.060,-0.256,-1.020
-0.036,-0.808,-1.532,0.060,-0.184,-1.024
-0.048,-0.812,-1.536,0.040,-0.044,-1.048
-0.052,-0.912,-1.508,0.048,-0.072,-1.040
-0.068,-0.932,-1.516,0.016,-0.300,-1.020
-0.068,-0.916,-1.496,0.132,-0.112,-1.032
-0.048,-0.872,-1.528,0.084,-0.064,-1.044
-0.060,-0.808,-1.532,0.060,-0.144,-1.036
-0.044,-0.796,-1.536,0.108,-0.220,-1.016
-0.060,-0.772,-1.548,0.080,-0.140,-1.036
-0.024,-0.708,-1.552,-0.004,-0.188,-1.032
-0.060,-0.816,-1.544,0.020,-0.232,-1.028
-0.044,-0.848,-1.516,0.072,-0.128,-1.032
-0.072,-0.916,-1.520,0.072,-0.172,-1.024
-0.072,-0.892,-1.520,0.048,-0.124,-1.028
-0.080,-0.928,-1.520,0.004,-0.124,-1.044
-0.100,-0.936,-1.508,0.004,-0.160,-1.036
-0.072,-0.936,-1.516,0.080,-0.204,-1.024
-0.080,-0.876,-1.508,0.096,-0.144,-1.028
-0.076,-0.968,-1.504,0.076,-0.148,-1.032
-0.060,-0.808,-1.528,0.092,-0.188,-1.028
-0.080,-1.016,-1.484,0.112,-0.132,-1.032
-0.040,-0.768,-1.528,0.076,-0.172,-1.028
-0.096,-0.988,-1.484,0.008,-0.184,-1.032
-0.064,-0.764,-1.552,0.048,-0.204,-1.020
-0.072,-0.872,-1.516,0.068,-0.120,-1.040
-0.040,-0.792,-1.532,0.072,-0.204,-1.024
-0.088,-0.932,-1.504,0.116,-0.232,-1.016
-0.052,-0.844,-1.520,0.032,-0.088,-1.040
-0.112,-0.976,-1.496,0.052,-0.148,-1.028
-0.056,-0.780,-1.540,0.032,-0.204,-1.028
-0.084,-0.856,-1.520,0.076,-0.200,-1.020
-0.036,-0.748,-1.552,0.044,-0.144,-1.036
-0.060,-0.804,-1.516,0.032,-0.136,-1.044
-0.072,-0.812,-1.516,0.092,-0.172,-1.032
-0.036,-0.772,-1.544,0.076,-0.200,-1.028
-0.048,-0.744,-1.548,0.064,-0.224,-1.020
-0.052,-0.864,-1.532,0.104,-0.152,-1.028
-0.084,-1.020,-1.496,0.056,-0.192,-1.024
-0.068,-0.888,-1.540,0.060,-0.168,-1.032
-0.092,-1.048,-1.480,0.008,-0.228,-1.028
-0.056,-0.928,-1.508,0.044,-0.228,-1.016
-0.088,-0.924,-1.500,0.076,-0.116,-1.040
-0.072,-0.936,-1.504,0.036,-0.176,-1.024
-0.096,-0.924,-1.496,0.036,-0.184,-1.024
-0.084,-0.984,-1.496,0.032,-0.188,-1.032
-0.096,-0.944,-1.504,0.028,-0.160,-1.028
-0.072,-0.940,-1.500,0.060,-0.120,-1.040
-0.080,-0.836,-1.516,0.064,-0.208,-1.024
-0.072,-0.900,-1.500,0.040,-0.176,-1.032
-0.052,-0.756,-1.540,0.092,-0.124,-1.040
-0.088,-0.944,-1.508,0.088,-0.168,-1.032
-0.048,0.764,-1.524,0.096,-0.216,-1.016
-0.048,-0.744,-1.544,0.056,-0.140,-1.032
-0.060,-0.816,-1.528,0.084,-0.164,-1.028
-0.032,-0.748,-1.540,0.088,-0.200,-1.024
-0.080,-0.896,-1.508,0.108,-0.172,-1.024
-0.036,-0.772,-1.532,0.020,-0.136,-1.032
-0.064,-0.796,-1.532,0.032,-0.148,-1.040
