S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
0.076,-0.124,-1.016,0.048,-0.020,-1.252
0.044,-0.212,-1.016,-0.016,-0.124,-1.248
-0.008,-0.208,-1.020,-0.020,-0.100,-1.256
0.144,-0.036,-1.028,0.092,0.044,-1.236
0.096,0.004,-1.056,0.032,-0.076,-1.256
0.104,-0.124,-1.016,0.028,-0.116,-1.252
0.056,-0.192,-1.020,0.056,0.012,-1.252
0.124,-0.140,-1.012,0.060,-0.020,-1.252
0.064,-0.088,-1.024,0.064,-0.040,-1.240
0.116,-0.116,-1.016,0.012,-0.036,-1.260
0.036,-0.304,-1.000,0.032,-0.060,-1.248
0.100,-0.012,-1.032,0.052,-0.032,-1.252
0.096,-0.056,-1.024,0.020,-0.016,-1.252
0.148,-0.160,-1.016,0.012,-0.100,-1.248
0.124,-0.152,-1.020,0.000,-0.100,-1.252
0.144,-0.088,-1.024,0.080,0.036,-1.244
0.052,-0.244,-1.000,0.040,-0.020,-1.252
0.064,-0.204,-1.020,0.020,-0.040,-1.252
0.084,-0.172,-1.012,0.040,-0.044,-1.248
0.104,-0.160,-1.024,-0.016,-0.076,-1.252
0.184,-0.036,-1.020,-0.004,-0.040,-1.256
0.048,-0.184,-1.008,0.072,-0.036,-1.240
0.088,-0.208,-1.012,0.044,-0.016,-1.260
0.056,-0.208,-1.004,0.028,-0.052,-1.252
0.040,-0.176,-1.020,0.056,-0.024,-1.248
0.060,-0.108,-1.024,0.072,0.016,-1.248
0.012,-0.164,-1.020,0.072,-0.008,-1.244
0.088,-0.132,-1.032,0.000,-0.064,-1.260
0.136,-0.012,-1.040,0.036,-0.048,-1.248
0.112,-0.004,-1.036,0.048,-0.020,-1.252
0.072,-0.232,-1.016,0.040,0.000,-1.248
0.028,-0.216,-1.012,0.076,0.024,-1.248
0.144,-0.060,-1.020,0.088,0.012,-1.248
0.144,-0.076,-1.024,-0.024,-0.092,-1.252
0.148,-0.040,-1.020,0.064,-0.012,-1.244
0.056,-0.292,-1.008,0.052,0.004,-1.244
