S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
-0.092,-0.828,-1.512,0.052,-0.040,-1.060
-0.048,-0.820,-1.516,0.064,-0.152,-1.032
-0.056,-0.788,-1.536,0.072,-0.296,-1.004
-0.2,-0.684,-1.556,0.132,-0.104,-1.032
-0.072,-0.868,-1.524,0.024,-0.184,-1.028
-0.028,-0.720,-1.564,0.032,-0.168,-1.028
-0.040,-0.900,-1.524,0.028,-0.156,-1.044
-0.076,-0.916,-1.512,0.080,-0.148,-1.024
-0.056,-0.900,-1.500,0.056,-0.192,-1.024
-0.064,-0.880,-1.500,0.020,-0.056,-1.056
-0.100,-0.924,-1.516,0.016,-0.128,-1.044
-0.096,-0.948,-1.500,0.004,-0.300,-1.020
-0.052,-0.932,-1.500,0.120,-0.092,-1.036
-0.044,-0.776,-1.528,0.052,-0.156,-1.036
-0.064,-0.900,-1.500,0.056,-0.100,-1.040
-0.064,-0.852,-1.524,0.032,0.000,-1.064
-0.092,-0.916,-1.504,-0.004,-0.324,-1.008
-0.092,-0.936,-1.508,0.144,-0.108,-1.028
-0.056,-0.940,-1.504,0.092,-0.048,-1.044
-0.040,-0.744,-1.536,0.080,-0.144,-1.032
-0.068,-0.888,-1.504,0.080,-0.052,-1.044
-0.092,-0.820,-1.528,-0.016,-0.164,-1.05
-0.044,-0.768,-1.528,0.032,-0.312,-1.000
-0.088,-0.920,-1.520,0.036,-0.296,-1.020
-0.044,-0.904,-1.512,0.116,0.008,-1.056
-0.068,-0.944,-1.496,0.052,-0.272,-1.016
-0.080,-0.924,-1.504,0.032,-0.144,-1.036
-0.100,-0.896,-1.508,0.056,-0.352,-0.996
-0.048,-0.808,-1.528,0.024,-0.348,-1.008
-0.088,-0.936,-1.508,0.164,-0.032,-1.036
-0.092,-0.916,-1.496,0.072,-0.272,-1.004
-0.068,-0.956,-1.496,0.056,-0.160,-1.028
-0.056,-0.760,-1.532,0.056,-0.232,-1.016
-0.092,-0.912,-1.508,0.028,-0.356,-1.004
-0.092,-0.928,-1.500,0.148,-0.088,-1.032
-0.092,-0.940,-1.504,0.060,-0.052,-1.044
-0.092,-0.916,-1.500,0.092,-0.228,-1.012
-0.068,-0.976,-1.488,0.052,-0.268,-1.012
-0.060,-0.752,-1.536,0.064,-0.216,-1.024
-0.024,-0.700,-1.540,0.020,-0.288,-1.012
-0.016,-0.688,-1.556,0.152,-0.044,-1.040
-0.036,-0.832,-1.528,0.068,-0.296,-1.000
-0.076,-0900,-1.516,0.056,-0.216,-1.024
-0.060,-0.912,-1.496,0.052,-0.080,-1.048
-0.104,-1.044,-1.480,-0.004,-0.148,-1.040
-0.064,-0.840,-1.504,0.068,-0.208,-1.020
-0.100,-0.984,-1.488,0.056,-0.216,-1.032
-0.088,-0.808,-1.520,0.104,-0.144,-1.024
-0.044,-0.800,-1.536,0.044,-0.196,-1.028
-0.064,-0.784,-1.532,0.088,-0.156,-1.028
-0.108,-0.940,-1.504,0.108,-0.140,-1.024
-0.024,-0.696,-1.560,0.136,-0.140,-1.024
-0.076,-0.900,-1.512,0.016,-0.136,-1.032
-0.032,-0.752,-1.540,0.076,-0.288,-1.004
-0.072,-0.996,-1.496,0.072,-0.176,-1.024
-0.072,-0.892,-1.508,0.048,-0.224,-1.024
-0.092,-0.980,-1.500,0.044,-0.104,-1.040
-0.072,-0.892,-1.516,-0.008,-0.192,-1.040
-0.104,-1.000,-1.488,0.104,-0.236,-1.016
-0.048,-0.904,-1.508,0.040,-0.084,-1.044
-0.044,-0.864,-1.512,0.064,-0.144,-1.036
-0.072,-0.940,-1.504,0.080,-0.184,-1.016
-0.088,-0.868,-1.524,0.036,0.000,-1.068
-0.032,-0.768,-1.544,0.000,-0.368,-1.000
-0.092,-0.920,-1.508,-0.024,-0.368,-1.016
-0.036,-0.852,-1.524,0.096,-0.024,-1.044
-0.064,-0.996,-1.484,0.076,-0.216,-1.020
-0.056,-0.960,-1.500,0.096,-0.172,-1.028
-0.028,-0.784,-1.528,0.084,-0.104,-1.036
-0.096,-1.028,-1.468,0.116,-0.116,-1.028
-0.040,-0.760,-1.512,-0.008,-0.228,-1.024
-0.032,-0.684,-1.556,0.036,-004,-1.052
-0.048,-0.748,-1.532,0.076,-0.124,-1.032
-0.060,-0.856,-1.520,0.040,-0.240,-1.020
-0.060,-0.796,-1.536,-0.020,-0.152,-1.040
-0.092,-0.932,-1.512,0.044,-0.200,-1.024
-0.040,-0.768,-1.552,0.140,-0.104,-1.024
-0.064,-0.936,-1.512,0.096,-0.100,-1.040
-0.084,-0.956,-1.512,0.068,-0.188,-1.028
-0.068,-0.924,-1.504,0.076,-0.156,-1.036
